"row ID","plateRow","plateColumn","Experiment","Plate_Number","Cell_Type","Drug","siRNA_Treatment_Type","Condition","Cell_Condition","First(CMAC)","Cell","Median(Mean)","Median(Sum)_A-CMACs","Median(Mean)_T-CMACs","Median(Sum)_T-CMACs","Mean_Cell-Vinculin","Mean_Cell-b5","Mean_b5-BACKGROUND","Mean_Vinculin-BACKGROUND","Fraction_A-CMACs_in_Cell Area","Fraction_T-CMACs_in_Cell Area","Ratio_A-CMAC_area_to_T-CMAC_area","Ratio_A-CMAC-to-T-CMAC_mean_intensity","Exp_Drug","Exp_Plate_Drug","Exp_Plate","Median(Mean)-A-CMACs_minus_b5BG","Median(Mean)-T-CMACs_minus_VincBG","A-CMAC_T-CMAC_int_ratio_Backgroung-corrected","Exp_Plate_Drug_Well","Median(Mean).z-score","Median(Sum)_A-CMACs.z-score","Median(Mean)_T-CMACs.z-score","Median(Sum)_T-CMACs.z-score","Mean_Cell-Vinculin.z-score","Mean_Cell-b5.z-score","Mean_b5-BACKGROUND.z-score","Mean_Vinculin-BACKGROUND.z-score","Fraction_A-CMACs_in_Cell Area.z-score","Fraction_T-CMACs_in_Cell Area.z-score","Ratio_A-CMAC_area_to_T-CMAC_area.z-score","Ratio_A-CMAC-to-T-CMAC_mean_intensity.z-score","Median(Mean)-A-CMACs_minus_b5BG.z-score","Median(Mean)-T-CMACs_minus_VincBG.z-score","A-CMAC_T-CMAC_int_ratio_Backgroung-corrected.z-score"
"Row6_Row2_Row2_Exp1_689_Composite_002.tif#10_Exp1_689_Composite_002.tif#10_Exp1_689_Composite_002.tif#10_Exp1_689_Composite_002.tif#10_Exp1_689_Composite_002.tif#10#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","10,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","206","10",105.09836065573771,5354.0,83.5,1094.0,32.50103734439833,53.94795988935016,37.35082107059057,29.206839492553897,0.11428077455048409,0.038381742738589214,2.9774774774774775,1.2586630018651221,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",67.74753958514714,54.2931605074461,1.247809833724007,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",1.4542527987342164,3.1847189231527615,-0.6744907594765952,-0.29313311487801397,-0.5183042968924398,1.40651044959255,1.160431516909603,-0.4139095012016188,1.4588061850933958,0.5165008897682228,0.4414488280175648,1.813873009173105,1.34767711354104,-0.6189071302241272,1.605450387582521
"Row6_Row3_Row3_Exp1_689_Composite_002.tif#11_Exp1_689_Composite_002.tif#11_Exp1_689_Composite_002.tif#11_Exp1_689_Composite_002.tif#11_Exp1_689_Composite_002.tif#11#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","11,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","304","11",109.2032967032967,3040.5,85.29411764705883,1210.0,42.00441244774735,60.04598235020906,44.959119496855436,37.423096576392325,0.08337203901532746,0.05109150023223409,1.6318181818181818,1.2803145130731337,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",64.24417720644126,47.8710210706665,1.3420264654811718,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",1.6862903660673423,0.9459321626805908,-0.5783226184682452,0.03699738343120564,0.41358176886805836,1.925452319061428,2.1027108656698785,0.40222930739027163,0.20128422442812094,1.6626030977286654,-0.6725233826169226,1.8960542741390052,1.0881209244842591,-1.0739814618665149,1.908821897748202
"Row6_Row4_Row4_Exp1_689_Composite_002.tif#12_Exp1_689_Composite_002.tif#12_Exp1_689_Composite_002.tif#12_Exp1_689_Composite_002.tif#12_Exp1_689_Composite_002.tif#12#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","12,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","401","12",104.97151515151515,3289.5,71.58333333333333,970.0,27.20403484640053,42.572329206786506,27.515041782730567,23.462942271880827,0.1172627235213205,0.041953232462173314,2.7950819672131146,1.4664239602074294,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",77.45647336878459,48.1203910614525,1.6096393163112126,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",1.4470826694347725,1.1868908414606083,-1.3132469091795964,-0.6460312337602832,-1.0377200586088393,0.43844398367047444,-0.057718873974116215,-0.9844633904628783,1.5801267843183229,0.838559926689619,0.2904570201844763,2.60245807388585,2.06699004217289,-1.056311044865181,2.770518109785401
"Row6_Row5_Row5_Exp1_689_Composite_002.tif#13_Exp1_689_Composite_002.tif#13_Exp1_689_Composite_002.tif#13_Exp1_689_Composite_002.tif#13_Exp1_689_Composite_002.tif#13#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","13,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","300","13",117.35,2942.0,87.475910693302,1364.0,39.17670029287342,68.62447120078096,55.610705596106904,35.20586182833235,0.09697364139277578,0.04262935242434104,2.2748091603053435,1.3415121839821604,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",61.73929440389309,52.270048864969645,1.18116006670255,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",2.1467947911913057,0.8506131672595798,-0.4613743337968827,0.47527407946241096,0.1363007474991359,2.6554819425841147,3.4218980282315368,0.1819865244313893,0.7546654415414275,0.8995290350202874,-0.14023851375459842,2.1283383840079613,0.9025398272460573,-0.7622653035557823,1.3908424134235151
"Row6_Row6_Row6_Exp1_689_Composite_002.tif#14_Exp1_689_Composite_002.tif#14_Exp1_689_Composite_002.tif#14_Exp1_689_Composite_002.tif#14_Exp1_689_Composite_002.tif#14#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","14,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","306","14",122.77777777777777,5010.0,88.89473684210526,1069.0,34.404833303932655,56.69342035632439,44.17446719598774,30.446394865987465,0.1123654965602399,0.032104427588639975,3.5,1.3811591342674823,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",78.60331058179003,58.448341976117796,1.3448338810689895,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",2.4536079393106993,2.851828218332175,-0.38532253565079805,-0.36428192916879404,-0.3316210493674661,1.6401492064894594,2.0055325456775277,-0.2907817515055089,1.3808830966263377,-0.049555917926001156,0.8740067358017485,2.2788237933258237,2.151956615509831,-0.3244699806849372,1.9178615958424206
"Row6_Row7_Row7_Exp1_689_Composite_002.tif#15_Exp1_689_Composite_002.tif#15_Exp1_689_Composite_002.tif#15_Exp1_689_Composite_002.tif#15_Exp1_689_Composite_002.tif#15#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","15,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","302","15",115.51948051948052,3929.0,79.86666666666667,881.0,32.80543806646523,65.62326283987905,51.65893792071803,31.200749297533577,0.06767371601208459,0.023564954682779457,2.871794871794872,1.4464041801270515,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",63.86054259876249,48.6659173691331,1.3122231337874,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",2.0433219764398522,1.8057385325442274,-0.8692443827426846,-0.8993210126354603,-0.4884552392453714,2.400079033285434,2.932475970500109,-0.2158500738893021,-0.43740207510492507,-0.8196027702848175,0.35396198327341627,2.5264702670515717,1.0596983047276989,-1.0176549206397663,1.8128570816081824
"Row6_Row8_Row8_Exp1_689_Composite_002.tif#16_Exp1_689_Composite_002.tif#16_Exp1_689_Composite_002.tif#16_Exp1_689_Composite_002.tif#16_Exp1_689_Composite_002.tif#16#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","16,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","307","16",131.69583333333333,2862.0,94.3625,1164.0,40.62188777406186,65.66090672612468,50.58215646715951,34.73415637860066,0.0893719806763285,0.04013377926421405,2.2268518518518516,1.3956373912659512,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",81.11367686617382,59.62834362139934,1.3603208128871092,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",2.9577141890739096,0.7731967242780481,-0.09223996147809059,-0.09391643486382971,0.27801356652239223,2.403282528980599,2.799117777909551,0.13513098914055893,0.44539186166346795,0.6744907594765952,-0.17993883692432178,2.333777993206122,2.3379439715058092,-0.2408547827669222,1.967728522794398
"Row6_Row9_Row9_Exp1_689_Composite_002.tif#17_Exp1_689_Composite_002.tif#17_Exp1_689_Composite_002.tif#17_Exp1_689_Composite_002.tif#17_Exp1_689_Composite_002.tif#17#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","17,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","314","17",100.22916666666667,2057.0,80.4074074074074,924.0,36.47233973315966,48.55092743247679,37.8255163095927,32.43547813722005,0.08639765701269118,0.04100227790432802,2.107142857142857,1.2465165822201751,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",62.40365035707397,47.97192927018735,1.3008367873971531,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",1.1790144235178763,-0.005806233223614879,-0.8402596437041029,-0.7769450520553185,-0.12888460980633398,0.9472228476312419,1.219221997462049,-0.09320175435972494,0.3243814980756078,0.752807612456912,-0.27903709597025333,1.767769616128695,0.9517604561004758,-1.066831082790159,1.7761937766772455
"Row6_Row10_Row10_Exp1_689_Composite_002.tif#18_Exp1_689_Composite_002.tif#18_Exp1_689_Composite_002.tif#18_Exp1_689_Composite_002.tif#18_Exp1_689_Composite_002.tif#18#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","18,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","405","18",103.33333333333333,2561.0,84.5886287625418,1052.0,37.786705122923046,57.288009888750544,42.693945442447244,33.37376163314333,0.09325642082131576,0.04848235132536739,1.9235127478753542,1.2215983973852074,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",60.639387890886084,51.21486712939847,1.1840192367906726,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",1.3544820248604665,0.481917357560035,-0.6161381734499817,-0.4126631228865245,0.0,1.6907487911096175,1.8221715632881401,0.0,0.6034303159268326,1.4273231307778615,-0.43105093737841654,1.6731892457001392,0.8210502432481014,-0.8370357329124356,1.4000487576886118
"Row6_Row11_Row11_Exp1_689_Composite_002.tif#19_Exp1_689_Composite_002.tif#19_Exp1_689_Composite_002.tif#19_Exp1_689_Composite_002.tif#19_Exp1_689_Composite_002.tif#19#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","19,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","403","19",116.76,3173.0,88.10795454545455,968.5,37.82505702754877,61.06492367081934,47.94766075624883,32.581248806568695,0.11387962800491314,0.02912791717845236,3.9096385542168677,1.325192493712517,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",68.81233924375118,55.52670573888585,1.2392656529515902,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",2.113444170587131,1.0741531463687526,-0.42749557317217657,-0.6503001626177299,0.003760727649642753,2.0121642518544913,2.4728383966724836,-0.07872203455593998,1.4424855371676109,-0.31796270340865307,1.2131163211730633,2.0663947728980485,1.4265657101578473,-0.5314978210251992,1.5779386736131928
"Row6_Row12_Row12_Exp1_689_Composite_002.tif#2_Exp1_689_Composite_002.tif#2_Exp1_689_Composite_002.tif#2_Exp1_689_Composite_002.tif#2_Exp1_689_Composite_002.tif#2#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","2,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","102","2",82.72467532467533,3062.0,86.18333333333334,1313.0,33.51944324867282,37.877313818338024,28.769308260577507,29.380185758514365,0.09255273353422298,0.05093987659635529,1.8169014084507042,0.9598685978496461,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",53.95536706409783,56.80314757481897,0.9498657973667717,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",0.1895472207791807,0.9667378317318774,-0.5306589551378773,0.3301304983092196,-0.41844101030626923,0.038898052427145315,0.09762064265649963,-0.39669063699968027,0.5748007973897958,1.6489304384394083,-0.5193066123777814,0.6797580806207711,0.32584626893980584,-0.44104884820455786,0.6460897039240401
"Row6_Row13_Row13_Exp1_689_Composite_002.tif#20_Exp1_689_Composite_002.tif#20_Exp1_689_Composite_002.tif#20_Exp1_689_Composite_002.tif#20_Exp1_689_Composite_002.tif#20#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","20,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","406","20",97.13701923076923,2756.5,79.2,861.0,37.91539140670978,46.9668922895814,37.20540353307929,35.17374275419064,0.1046203649205415,0.028840494408475574,3.627551020408163,1.2264775155400154,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",59.931615697689935,44.02625724580936,1.3612698295718637,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",1.0042262269300963,0.6711037900961532,-0.9049789925162792,-0.9562400640680844,0.012618775267862316,0.8124214159154994,1.142421715654775,0.17879606646061164,1.0657724019786718,-0.34388104775575923,0.9795968302863639,1.6917086043734424,0.7686130034401508,-1.3464223431559224,1.9707842956389259
"Row6_Row14_Row14_Exp1_689_Composite_002.tif#21_Exp1_689_Composite_002.tif#21_Exp1_689_Composite_002.tif#21_Exp1_689_Composite_002.tif#21_Exp1_689_Composite_002.tif#21#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","21,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","502","21",78.45833333333333,1883.0,90.04615384615386,1286.5,21.044966063348458,29.21304675716384,22.112221041445167,16.59562896565611,0.07494343891402715,0.03308823529411765,2.264957264957265,0.8713124323708638,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",56.34611229188816,73.45052488049774,0.7671301516709642,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",-0.05161405569693848,-0.1741869967084464,-0.3236043796612613,0.2547127551609927,-1.6416686889185128,-0.6984312990410128,-0.72685224970925,-1.6666086596261345,-0.14163338580523432,0.03915892844461222,-0.14839417223014276,0.343631071764086,0.5029711716055033,0.7385882767064699,0.05769264746036371
"Row6_Row15_Row15_Exp1_689_Composite_002.tif#22_Exp1_689_Composite_002.tif#22_Exp1_689_Composite_002.tif#22_Exp1_689_Composite_002.tif#22_Exp1_689_Composite_002.tif#22#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","22,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","500","22",104.66666666666666,3069.0,83.125,1242.0,34.615152461233734,46.6456447080867,33.42716265135453,31.35851983159759,0.11603704860027057,0.03392652721407014,3.420245398773006,1.2591478696741853,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",71.23950401531212,51.76648016840241,1.3761705216109283,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",1.4298506589941966,0.9735117704927615,-0.694591477474242,0.12806786572340415,-0.3109974824851806,0.7850832384041402,0.6744907594765952,-0.20017838124531345,1.5302601979578483,0.11475189084797473,0.8079837761092821,1.815713391098747,1.606388854388774,-0.7979483014542639,2.018763568110222
"Row6_Row16_Row16_Exp1_689_Composite_002.tif#23_Exp1_689_Composite_002.tif#23_Exp1_689_Composite_002.tif#23_Exp1_689_Composite_002.tif#23_Exp1_689_Composite_002.tif#23#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","23,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","501","23",80.61764705882354,1770.0,75.75,790.0,27.681532743816483,36.089965397923855,29.001908116835306,24.083448466427136,0.08073817762399077,0.04280404972446495,1.8862275449101797,1.064259367113182,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",51.615738941988226,51.666551533572864,0.9990165282939075,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",0.07044433892037164,-0.2835377224198599,-1.0899055980946308,-1.1583026966538998,-0.9908973632829384,-0.11320534447496018,0.1264278777039203,-0.9228271513367864,0.09412556899923932,0.9152823616669098,-0.46191661051354793,1.0759874886477905,0.15250851693449896,-0.8050292683430481,0.8043519044402279
"Row6_Row17_Row17_Exp1_689_Composite_002.tif#3_Exp1_689_Composite_002.tif#3_Exp1_689_Composite_002.tif#3_Exp1_689_Composite_002.tif#3_Exp1_689_Composite_002.tif#3#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","3,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","100","3",97.03828828828829,2517.0,97.5,1197.0,42.34909429941566,49.064331379860064,37.85698359611316,36.8737166324442,0.087773042088439,0.05354288758657432,1.6393034825870647,0.9952644952644952,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",59.181304692175125,60.6262833675558,0.9761658047447791,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",0.998645314718953,0.4393383139201925,0.07593604576888847,0.0,0.4473807309417572,0.9909135368600663,1.2231191861090391,0.34765819449264124,0.38033904234838706,1.8836569188405528,-0.6663268534719348,0.8141080387465203,0.7130241593107222,-0.17014053442770308,0.7307740405091029
"Row6_Row18_Row18_Exp1_689_Composite_002.tif#4_Exp1_689_Composite_002.tif#4_Exp1_689_Composite_002.tif#4_Exp1_689_Composite_002.tif#4_Exp1_689_Composite_002.tif#4#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","4,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","113","4",99.2286866359447,2665.0,80.41598915989161,808.0,33.22726164350177,44.724457449401974,33.67542323409261,28.61114072494697,0.06291148500365765,0.03730797366495977,1.6862745098039216,1.2339422504478268,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",65.55326340185209,51.80484843494464,1.265388576209665,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",1.1224608134726857,0.5825587334360263,-0.839799645339808,-1.1070755503645382,-0.4470918805044251,0.6215901528963481,0.7052375581849276,-0.47308156428502546,-0.6311534522211574,0.41967377825632385,-0.6274429998892946,1.720042024219539,1.185108157689974,-0.7952295169394049,1.6620528106921986
"Row6_Row19_Row19_Exp1_689_Composite_002.tif#5_Exp1_689_Composite_002.tif#5_Exp1_689_Composite_002.tif#5_Exp1_689_Composite_002.tif#5_Exp1_689_Composite_002.tif#5#6",3,3,"Arp2-3 Inhibitor Exp1","Plate1","U2OS_ITGB5-2EGFP_Vinc-mCherry","Arp_Inhib_CTRL_689","Neg_Control","Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","5,Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)]","110","5",118.68571428571428,2751.0,89.18933823529412,1579.0,36.61889714014864,58.07268130826458,43.711021505376415,32.21100136239807,0.09669774055933007,0.03886869963659346,2.4878048780487805,1.3307163909278545,"Arp2-3 Inhibitor Exp1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1,Arp_Inhib_CTRL_689","Arp2-3 Inhibitor Exp1,Plate1",74.97469278033788,56.978336872896044,1.3158455808843115,"Labeling[
name=Exp1_689_Composite_002.tif;
source=;
dimensions=512,512 (X,Y)],\Arp2-3 Inhibitor Exp1\,\Plate1\,\Arp_Inhib_CTRL_689\",2.2222980121717035,0.6657814096411728,-0.3695313369142565,1.0871538823631197,-0.11451342021087188,1.7575243492475352,1.948135309256377,-0.11549952397554282,0.7434404156380158,0.560412221378074,0.03608495186236999,2.087361478470548,1.8831205356874452,-0.42863489277457417,1.824521128876586
